fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.1,0.0965890348874949,-1,308,40,15.965339211910988,27.3847009512472,AA,994,8552.313470081597,3617.1874203714624,5711.281885023387,12,5,CA,-26,1,BE,1,1,28,0,200.0,0,INTERNET,13.476960608998732,windows,1,1,0,0
0,0.6000000000000001,0.5041678530666799,-1,124,40,0.031840133926223,-1.1216548845879104,AC,1463,4178.996357779604,4580.260888170774,4312.145724364415,2,3,CD,97,1,BB,1,0,-1,0,200.0,0,INTERNET,6.011237911142671,linux,1,1,0,0
0,0.2,0.465968668053805,28,5,30,0.0493056573985393,-1.0922928750708156,AD,4616,9310.63123411526,7584.390173637804,6687.607625241534,6,14,CB,35,0,BC,0,1,2,1,200.0,0,INTERNET,4.289820720493411,other,0,1,0,0
0,0.5,0.1581233431088953,38,6,50,0.004838249095341,-2.152599638871604,AC,1648,8624.958554760418,5187.160433112577,6589.8275343637815,0,15,CC,151,1,BC,1,1,-1,0,500.0,0,INTERNET,6.05841697187742,linux,0,1,0,0
0,0.9,0.5456346747333191,-1,29,60,0.0149699831089078,-0.8132775349288643,AD,1569,9524.096633392572,7847.90806337389,6770.784762120324,625,8,CA,47,1,BB,1,1,31,0,1000.0,0,INTERNET,25.022330795630264,other,0,1,0,0
0,0.9,0.0766368038147472,78,21,30,0.041851916664208,-1.2095027759634829,AB,1381,8684.88067216953,6217.226022359163,6048.602348661068,39,18,CF,101,1,BC,0,1,1,1,200.0,0,INTERNET,1.2133288535375355,other,1,1,0,0
0,0.2,0.242139488047379,-1,56,60,0.0294415799060076,-1.5704523264500172,AC,991,10170.79666060842,5205.486492403851,6689.491933405236,0,5,CA,100,0,BB,1,0,1,0,500.0,0,INTERNET,11.33102835311068,other,0,2,0,0
0,0.9,0.0078569425100425,-1,37,30,0.0019368868999392,46.61587950622256,AA,4089,7371.625309331248,3850.780366513105,6614.489335977981,47,7,CA,156,1,BA,1,0,25,0,500.0,0,INTERNET,16.76645859789546,windows,0,1,0,0
0,0.1,0.7514684054152463,31,50,50,0.0137133792319374,51.67425883288722,AA,3552,10080.263130546366,6318.320244329197,6770.347748132924,27,16,CA,225,1,BC,1,1,1,0,1500.0,0,INTERNET,5.244120049165682,linux,1,1,0,0
0,0.1,0.8706022498856577,-1,199,30,0.0147315514353519,-0.7751810442303979,AA,3057,7932.916847351236,5609.800541614635,5089.884270665658,1,13,CA,178,0,BE,1,1,22,1,500.0,0,INTERNET,12.673630300023596,linux,1,1,0,0
0,0.1,0.5350101646194109,-1,205,20,0.0278553821314236,22.666684393184127,AA,2199,7374.594704344459,7421.412702080898,6697.175442756611,29,19,CA,48,1,BE,1,1,31,0,200.0,0,INTERNET,9.326691418365286,macintosh,0,1,0,0
0,0.9,0.0890512156558532,46,1,30,0.0035719136822866,-1.291751874690405,AC,1443,8203.123042133086,6128.832885107393,5968.08509046111,0,15,CB,76,1,BC,0,1,-1,0,200.0,0,INTERNET,10.47967305125014,linux,1,1,0,0
0,0.8,0.8489848007946434,-1,41,40,0.0143963727865436,-1.427411968896196,AD,5270,3846.2628438150177,3817.241256983417,6816.748012844703,23,22,CA,177,1,BE,0,1,10,0,1500.0,0,INTERNET,11.040812267748787,linux,1,1,0,0
0,0.1,0.5378184815859777,-1,28,40,0.0033464183990909,-0.6945533245489082,AC,3627,8263.663009826982,4126.588044425348,5949.036780841758,0,3,CA,84,0,BE,1,1,-1,0,200.0,0,INTERNET,22.77473649140191,windows,0,1,0,0
0,0.6000000000000001,0.1911697570091026,-1,83,30,11.263512213926804,-0.7108032213527355,AB,5343,4765.083859710337,3797.149179758937,6747.203794258448,11,22,CA,81,1,BA,1,1,28,0,200.0,0,INTERNET,5.831413452837043,macintosh,0,1,0,0
0,0.8,0.0460416494036519,10,20,30,0.0087352736878478,-0.5673019755486304,AB,967,8510.491953668577,6535.248812638974,5987.7026743034485,699,13,CA,68,0,BC,1,1,27,0,200.0,0,INTERNET,0.9478772368313328,linux,1,1,0,0
0,0.9,0.8709180283535618,-1,135,40,0.0033839107102637,-1.0603386997285291,AD,5833,4581.07577994429,3571.9913298030083,6057.742851914308,30,13,CA,78,1,BC,1,1,5,0,200.0,0,INTERNET,1.7462530351417334,other,1,1,0,0
0,0.9,0.4019567754271784,88,3,20,0.0209156565230035,-1.077656574612318,AD,2444,8683.978667067233,6869.443613675363,5928.346164748386,13,15,CA,152,1,BC,0,1,10,0,200.0,0,INTERNET,15.317757376850611,windows,1,1,0,0
0,0.1,0.7398481482927088,-1,244,10,0.0030136255181305,-0.8938200427290285,AD,5077,7497.20003847833,4079.235165904528,6735.629213858081,5,14,CA,69,0,BE,0,1,25,0,200.0,0,INTERNET,11.102339970633205,linux,0,1,0,0
0,0.9,0.1904449440748178,-1,44,30,0.0068354508619532,24.64007880795221,AA,2448,4068.902860652813,6512.838938484218,6623.044965247297,12,12,CA,112,1,BA,1,1,5,0,200.0,0,INTERNET,6.703354600201515,windows,1,1,0,0
0,0.9,0.1761854830237507,-1,365,30,0.0177149405939145,-1.3135559410877231,AB,2200,7768.687367494957,5621.291800866219,5931.834918919404,153,12,CA,59,1,BA,0,1,30,1,1000.0,0,INTERNET,5.893845517675457,other,0,1,0,0
0,0.9,0.0920665673647676,-1,78,20,0.00834365318256,-1.074962421236897,AD,2094,7309.793926861632,4940.991525645493,4784.957900995634,1,17,CA,89,1,BE,0,1,31,0,200.0,0,INTERNET,1.8133912344126304,other,0,1,0,0
0,0.7000000000000001,0.7530372066719372,-1,178,20,0.8509148147365659,20.951334821671413,AA,1758,5022.324470406629,4426.670854032263,6742.5206439780295,31,16,CA,160,0,BE,1,1,20,0,1500.0,0,INTERNET,8.532983151674133,other,1,1,0,0
0,0.7000000000000001,0.3700326058200557,98,5,30,0.0179945184910405,-1.3307087207529915,AB,1254,10236.964175162537,5999.897798839743,6002.644772171929,6,8,CA,86,0,BB,0,1,28,0,200.0,0,INTERNET,2.2176759725553152,windows,1,1,0,0
0,0.8,0.1346843278251407,-1,184,20,0.0171908394548968,-0.7661483830984408,AD,1696,7993.446503588846,7199.018663953232,6738.478899655662,2,14,CA,12,0,BE,0,1,15,0,200.0,0,INTERNET,3.792480739408832,other,1,1,0,0
0,0.7000000000000001,0.6432645660200952,-1,94,20,0.0049420278114846,26.00096434865773,AA,4448,10010.004427972954,6795.752829307063,6414.716273408304,790,9,CB,56,0,BB,0,1,15,0,200.0,0,INTERNET,5.711129780744258,other,1,1,0,0
0,0.9,0.1101000728955773,-1,59,50,0.0086025798525888,-1.5749103736132108,AC,5152,7396.363501277846,8132.502547432476,6371.456615609617,7,4,CC,68,0,BA,1,1,-1,0,200.0,0,INTERNET,0.81582628613545,linux,1,1,0,0
0,0.4,0.5239584222928522,123,17,30,0.0060345696478737,-0.9703793629357252,AC,3529,6349.594637077174,4492.584125433979,6401.67531660934,1,9,CB,79,1,BC,1,1,-1,0,200.0,0,INTERNET,4.0490627126726135,linux,1,1,0,0
0,0.8,0.5780421998321214,-1,29,30,0.0144175906918457,-0.2630502862021738,AB,1089,8004.601520708573,3642.331202336142,5970.660692427714,13,7,CB,93,1,BB,0,1,2,0,200.0,0,INTERNET,4.034870344389584,other,0,1,0,0
0,0.1,0.5623785448701872,-1,170,10,8.907937879982589,17.617870912837336,AA,1466,14460.370075966664,6692.236175288072,6800.791956298754,2,19,CE,43,0,BE,0,1,28,0,200.0,0,INTERNET,3.3525262021374664,other,1,0,0,0
0,0.5,0.1151939803600488,-1,127,40,0.0003710733098654,-1.1568514594229284,AC,4988,4227.3779006474815,4375.911043086911,5862.423639992137,0,13,CA,115,1,BA,1,1,-1,0,200.0,1,INTERNET,4.797289399001628,other,0,1,0,0
0,0.5,0.9977779558627028,-1,23,40,0.0103921900427632,-0.760375356581977,AB,2149,3035.328350385697,4447.315434397571,3172.499536321532,10,4,CD,183,1,BB,1,1,1,0,500.0,0,INTERNET,24.9789530452659,linux,1,1,0,0
0,0.9,0.2499081760960115,-1,42,20,0.0010766303803858,-1.2425494317237793,AC,1922,7086.271670876589,4274.513271740667,6370.185272834799,0,14,CB,131,1,BC,1,1,-1,1,200.0,0,INTERNET,5.5597959738160085,windows,1,1,0,0
0,0.9,0.1397394714010261,-1,50,30,0.0258946464407823,102.32658968424737,AA,1749,2997.4018599057517,3836.321889619335,6769.2079485269605,646,6,CA,312,1,BC,1,1,1,1,1500.0,0,INTERNET,4.456753040006513,other,1,1,0,0
0,0.1,0.7213947249624931,-1,192,60,0.0261376260909152,-1.7507694081643503,AB,3991,6028.517207593094,4719.184878320501,6855.472360202444,1720,4,CC,91,0,BE,1,1,1,0,200.0,0,INTERNET,4.233861754430146,other,1,1,0,0
0,0.6000000000000001,0.5105148872125592,-1,18,20,0.0211096302300064,-1.1474688177194723,AC,724,10118.473507120598,5421.373359748771,4771.589470507736,1,12,CA,109,0,BC,0,1,-1,1,1500.0,0,INTERNET,4.384599126120733,other,0,0,0,0
0,0.3,0.8985599451592692,209,4,30,0.0189671345159896,-1.119364439869866,AD,946,11533.036715734115,6321.448979693267,6652.542122033226,13,23,CB,191,1,BC,0,1,4,0,1500.0,0,INTERNET,4.098056838268566,linux,1,1,0,0
0,0.1,0.070346759379463,-1,48,30,0.0146459326942906,-0.4476796001139188,AC,1953,7630.018665546858,4314.474212193227,6005.403567215472,1,10,CA,112,1,BC,0,1,-1,0,500.0,0,INTERNET,28.01058420822873,other,0,1,0,0
0,0.6000000000000001,0.8303729271477074,47,3,40,0.0216932538107861,-0.3815982568060113,AC,985,3983.338359239664,4201.144502376023,5891.487444213072,0,10,CB,60,0,BC,0,1,-1,0,200.0,0,INTERNET,17.27019686112241,other,0,1,0,0
0,0.4,0.5903890946170663,-1,210,50,0.0319883368486919,-1.4569067997998515,AB,5080,7762.980128639124,5990.245462721136,6715.970736046277,7,1,CB,118,0,BC,1,1,5,0,200.0,0,INTERNET,5.923135660723473,linux,1,1,0,0
0,0.5,0.7597293536774716,-1,64,30,0.0008128294593352,-1.2936682903496644,AB,2206,8087.031264211362,5761.131836229181,6781.15418909361,9,23,CB,111,1,BE,1,1,19,1,200.0,0,INTERNET,3.1804968594725818,other,1,1,0,0
0,0.8,0.7359657431379347,-1,10,30,0.0033589289825472,-0.8313029407381123,AD,3991,3839.249914106152,5634.565512442796,6317.373420453766,6,23,CB,-80,1,BC,0,1,19,0,200.0,0,INTERNET,13.682792331617836,linux,1,1,0,0
0,0.9,0.8528712361870997,-1,156,40,0.0279267043634594,-0.4114739189267854,AB,1647,6801.958376554459,7206.539256657204,5865.718931230866,9,6,CA,200,1,BC,0,1,2,1,1500.0,0,INTERNET,4.509068223381592,windows,1,1,0,0
0,0.5,0.6776184448642757,-1,52,40,0.0195598793221037,14.423510448507471,AA,2189,3462.7533748780834,3682.398346476448,5215.324196433176,44,6,CA,113,1,BC,1,1,2,0,200.0,0,INTERNET,3.715256945792377,other,1,1,0,0
0,0.9,0.4377710500483791,-1,25,40,0.0022496388040438,-0.6389255874744937,AB,4620,7359.377439556209,7027.472040964225,5968.019286504913,6,16,CB,184,0,BC,1,1,31,0,1500.0,0,INTERNET,4.74533821635856,macintosh,1,1,0,0
0,0.6000000000000001,0.5948023944744935,32,0,40,0.0206851631946281,-0.953836463441856,AD,1292,7002.917054429335,6034.19346566871,6343.547079905427,20,8,CB,139,0,BC,1,0,21,0,200.0,0,INTERNET,1.637220743779163,other,1,2,0,0
0,0.8,0.7488798706482379,10,20,30,0.0024664908400759,-1.2752196939188516,AC,1503,8808.775116254988,5894.551665762027,6670.152397786549,0,15,CA,30,1,BC,0,1,-1,0,200.0,0,INTERNET,7.661575019182607,linux,1,1,0,0
0,0.9,0.4743087657803595,-1,28,30,0.0371780259685638,-0.8353395454456394,AD,1766,6154.680002985461,4546.957580150509,5966.1421668430685,7,18,CA,223,0,BC,0,1,15,0,1500.0,0,INTERNET,2.951170412966144,other,1,1,0,0
0,0.1,0.1716337686661486,24,51,40,0.0033888576250633,17.972215229879087,AA,2313,7805.521848906706,5104.301538589522,6641.382943427998,37,2,CF,59,1,BC,1,1,5,0,200.0,0,INTERNET,8.684729722065796,linux,1,1,0,0
0,0.8,0.329707698350883,27,3,30,0.0165610893999824,7.532256857556457,AA,178,11337.233702307976,6534.15057692191,6805.9931124079385,205,5,CA,96,1,BC,0,1,16,1,200.0,0,INTERNET,2.219038631838642,linux,0,1,0,0
0,0.4,0.4859792954994493,238,75,40,0.0065992101049452,103.10653636943044,AA,1413,8370.453321483332,5635.377622858715,4886.625757836378,5,4,CB,112,0,BA,1,0,15,0,200.0,0,INTERNET,35.94696876997797,other,1,1,0,0
0,0.6000000000000001,0.7848862950642496,-1,52,20,0.0084940587431659,-0.5396627555083273,AB,917,4803.745714529156,3608.834172815223,6739.137440768935,22,14,CB,263,1,BE,1,0,26,0,1500.0,0,INTERNET,3.704528860437367,other,1,1,0,0
0,0.6000000000000001,0.6640452484503444,-1,178,40,0.0063421643559117,-1.013047810334759,AB,405,8277.869913610211,3766.0199950670494,5908.778831557278,5,7,CA,96,0,BE,1,1,1,0,1500.0,0,INTERNET,6.995119323568902,windows,1,1,0,0
0,0.9,0.2044794122803611,9,14,20,0.0049288965900944,-0.9981039582226164,AD,2035,7514.677971152178,5846.702993801936,6711.070533162641,245,15,CB,57,1,BC,1,1,31,0,200.0,0,INTERNET,4.042870740696055,linux,1,1,0,0
0,0.8,0.5198524317999621,-1,86,60,0.0274773358224861,-1.0632570665865333,AD,1140,5141.170701378309,3619.049967701733,6386.036090725295,15,3,CB,42,1,BC,0,1,10,1,200.0,0,INTERNET,6.938850510237877,linux,0,1,0,0
0,0.7000000000000001,0.4847986662223324,41,12,20,0.0267113032970409,-1.2177650562440985,AC,2336,7749.131766747353,3220.3556863655767,5448.108926353138,0,13,CA,100,1,BC,1,1,-1,0,200.0,0,INTERNET,4.6617869266559575,windows,1,1,0,0
0,0.1,0.8384241775063493,-1,11,50,0.0116016090568052,-1.6598312525539198,AB,3841,5093.140836081566,6980.931792392261,5855.742729965146,7,6,CA,252,0,BC,1,1,1,0,1500.0,0,INTERNET,16.923539424829748,windows,0,1,0,0
0,0.3,0.6398337765242554,-1,227,50,0.0151063787534024,-1.579359007575417,AB,4339,11491.288975004352,5823.258125484058,6610.074282054631,599,1,CC,91,0,BB,1,1,15,0,200.0,0,INTERNET,30.882199547402248,linux,1,2,0,0
0,0.9,0.992795327480576,58,4,30,0.0130759747873689,-0.833993883539625,AB,2644,6420.811103005864,5431.370560274182,4813.62438089564,8,12,CA,258,0,BA,0,1,25,0,1500.0,0,INTERNET,24.331331084125758,windows,0,1,0,0
0,0.9,0.6002763616830673,35,2,50,0.0223802246218372,-1.0338342746859157,AB,1012,11856.898860051688,4305.77255466304,6028.3185849439415,1,9,CA,196,1,BC,1,1,1,0,1500.0,0,INTERNET,6.009961231781666,linux,0,1,0,0
0,0.1,0.6277869089037941,-1,53,40,0.013306898176807,-1.4106761492099331,AB,1280,7822.216591279682,5189.128898924188,6685.157550919123,676,15,CA,41,0,BB,1,1,1,0,200.0,0,INTERNET,3.6145205633150215,other,1,1,0,0
0,0.3,0.1019420810677276,-1,80,30,0.0349266175026406,49.32143516949323,AA,387,9628.396041033771,5107.2028371794295,6291.7603147179125,6,10,CA,219,0,BE,0,1,28,0,500.0,0,INTERNET,4.688927034865267,other,1,1,0,0
0,0.1,0.6932281082885148,19,8,30,0.0161103158850861,-0.9756930476563532,AC,1356,9814.889330266278,6472.988072473663,6441.880448581777,1,12,CA,38,1,BE,0,1,-1,0,200.0,0,INTERNET,9.884453414828926,other,1,1,0,0
0,0.2,0.1454188849246253,-1,150,50,0.0031120415971186,-1.2322154403799852,AB,3980,7493.248341701957,5836.361332811381,6627.128781648768,35,13,CB,93,1,BB,1,1,20,0,200.0,0,INTERNET,3.589412500932636,windows,1,1,0,0
0,0.9,0.2552465118949829,-1,94,30,0.0159960344331332,34.953840170329656,AA,1205,11956.159816337473,4414.250702882839,6088.737537463305,382,12,CA,47,1,BC,0,1,1,0,1500.0,0,INTERNET,4.158931793980163,other,1,1,0,0
0,0.1,0.4453512259680705,-1,17,20,0.0364063961822194,-0.8992503951109508,AC,4029,3785.5882203203455,5484.080713191143,5541.62832767527,1,11,CA,-74,0,BE,0,1,-1,0,200.0,0,INTERNET,11.46960002815032,linux,1,1,0,0
0,0.6000000000000001,0.9991814370275554,190,14,30,0.0377084658701755,-0.8272921775085359,AC,3212,8917.047486165133,6991.469658658648,6632.834819948628,4,24,CA,213,1,BC,0,1,1,0,500.0,0,INTERNET,2.6310454433616624,linux,1,1,0,0
0,0.2,0.7815076322692078,-1,238,20,0.0075780327214661,23.56060920511998,AA,1013,13082.11749822343,7697.7748874689905,5919.839738789339,49,7,CA,73,1,BE,1,1,1,0,1500.0,0,INTERNET,0.6708517649193086,other,0,1,0,0
0,0.8,0.2250745762710815,-1,244,30,0.000692971764505,23.429510032813106,AA,994,7719.993684013336,5703.883928848778,6276.957127620247,644,8,CB,3,1,BE,1,1,2,0,200.0,0,INTERNET,16.202461335609545,other,1,1,0,0
0,0.9,0.896918409294412,-1,115,50,0.0060477046989599,-0.9371869622483446,AB,4308,7735.876828170099,6984.9511796694105,5978.165962564347,0,15,CA,284,1,BC,1,1,30,0,1000.0,0,INTERNET,5.160346933567958,windows,0,1,0,0
0,0.6000000000000001,0.0602688413469994,25,12,20,0.0126172982840208,-1.298391498419739,AC,1535,9050.494575236202,4944.963704724307,5916.44996357089,0,9,CB,76,1,BC,0,1,-1,0,200.0,1,INTERNET,23.19650588773366,windows,0,1,0,0
0,0.8,0.1801762945227348,43,3,50,0.0069973017560804,-1.179983224201042,AC,5130,7171.109519918765,7205.3192578774415,6510.208887659108,2,4,CA,102,0,BA,0,1,-1,0,200.0,0,INTERNET,4.526674145961657,linux,1,1,0,0
1,0.9,0.7631267336400389,-1,252,30,0.0100311842870125,-1.04985046636283,AB,2390,9785.44958865372,7110.5730367466285,5351.744993527422,2,8,CA,110,0,BD,0,1,30,0,200.0,1,INTERNET,37.80340151035041,linux,1,1,0,0
0,0.9,0.0393602309231324,106,73,50,0.0138330310007076,-0.2851808561994789,AB,1709,13340.008126306944,7514.7675360004,6401.573315369765,284,8,CF,153,1,BA,1,0,28,1,200.0,0,INTERNET,3.8267874278923313,windows,0,2,0,0
0,0.6000000000000001,0.6773134661836158,127,193,30,1.6273624321619404,18.125550345154807,AA,1578,10269.651544309929,5129.0918847098,6642.5793582994775,18,2,CC,81,0,BB,1,0,2,0,500.0,0,INTERNET,1.9373839276085736,windows,1,1,0,0
0,0.7000000000000001,0.5081514248332077,-1,44,50,0.0041045382455938,37.84278417203667,AA,5183,7790.773917090508,4667.536419411884,6352.669488989031,3,17,CA,167,1,BC,0,1,26,1,200.0,0,INTERNET,4.852408971789355,linux,1,1,0,0
0,0.9,0.0945268460599949,-1,49,20,0.0198697561022848,14.671752284022569,AA,1701,5195.24889653024,4679.722290303565,6862.603584793861,11,7,CA,94,0,BD,1,1,26,0,200.0,0,INTERNET,5.123562631128593,other,1,1,0,0
0,0.7000000000000001,0.7526108878130754,-1,129,60,0.0333077350872886,-0.9313584538770092,AD,3550,11219.208806112028,7291.305121761618,6433.646803770985,6,1,CC,105,1,BA,1,0,10,0,200.0,0,INTERNET,4.2227174186263134,linux,1,1,0,0
0,0.7000000000000001,0.8425007379142243,92,12,20,0.0105579575644259,24.72147029623643,AA,1769,6015.641207812044,5656.792955048246,6659.153820672261,14,14,CA,74,1,BC,0,1,26,0,200.0,1,INTERNET,5.558448263373871,linux,1,1,0,0
0,0.9,0.0588126203135147,-1,29,40,0.0233994079032261,-1.2406336436112528,AB,476,10548.927773298676,7061.721058079373,6329.87746324922,29,11,CB,140,1,BC,1,1,5,0,200.0,1,INTERNET,2.508349940358144,macintosh,0,1,0,0
0,0.6000000000000001,0.0801206355661217,40,11,50,0.0320054681532812,-0.3952716036127146,AD,621,6962.87097293061,5989.887190910577,6835.035519473098,11,14,CB,115,0,BE,1,1,1,1,200.0,1,INTERNET,4.053047360453063,other,1,2,0,0
0,0.9,0.6609506397567624,31,1,20,0.0253911403258026,-0.9833777608191988,AB,1023,12752.55734484342,7220.266796934606,5864.732946487839,6,15,CA,118,0,BD,0,1,19,1,1000.0,0,INTERNET,1.37324395543234,linux,1,1,0,0
0,0.5,0.8208155346970418,89,10,20,0.0167814455747361,-1.0998781949167995,AD,1683,7617.136207870423,6748.248714411076,6332.77181799851,125,19,CA,47,1,BC,1,0,1,0,1500.0,1,INTERNET,38.86519418661222,windows,1,1,0,0
0,0.8,0.0542956704952787,-1,80,20,0.0094614859541026,13.944312619898913,AA,1977,3772.97750009117,6096.649214795698,5950.955476272228,4,13,CA,104,1,BC,1,1,25,0,200.0,0,INTERNET,5.0802758886582575,other,1,1,0,0
0,0.4,0.1503932426324078,-1,97,20,0.0064419740914265,41.46928929212561,AA,853,2666.888336474527,4304.041456126422,6746.9070454390685,49,13,CA,-6,1,BE,1,1,1,1,500.0,0,TELEAPP,5.279619743121224,other,0,1,0,0
0,0.1,0.8297651149833243,-1,74,20,0.0129982566096031,-1.1381252520063088,AD,2481,10910.604674189895,7161.945792052974,5960.218388360176,8,12,CB,192,0,BA,0,1,19,0,1500.0,0,INTERNET,5.367065647283832,other,1,1,0,0
0,0.8,0.5732777560476406,46,-1,40,0.0390396212668482,-1.3556425420045506,AD,599,6966.770643939185,7055.925300576037,6243.45649784289,116,16,CB,138,0,BC,0,0,1,1,200.0,0,INTERNET,6.106624714847237,linux,0,1,0,0
0,0.6000000000000001,0.2212808315928168,-1,299,30,18.55623065169505,31.46670487653032,AA,2922,12173.3724395776,6099.067061149895,6405.106179880181,0,20,CB,56,0,BC,0,1,28,0,200.0,1,INTERNET,19.731040349224912,linux,1,1,0,0
0,0.1,0.8462478805606259,12,9,50,0.0011509996193026,-0.3074235777628419,AB,1345,7037.452861107155,5694.614579672537,5170.264332679805,30,6,CA,230,1,BC,1,1,2,1,1500.0,0,INTERNET,5.267399244981244,linux,1,1,0,0
0,0.7000000000000001,0.7486641404061469,-1,65,30,0.0210681907747471,96.57178023495054,AA,2325,9779.980817991349,3881.55949857622,6389.803557630496,1,11,CD,157,1,BA,1,1,10,1,500.0,0,INTERNET,5.873911047509594,other,0,1,0,0
0,0.2,0.9938697010885476,-1,115,50,0.0064306330396291,-1.3779032831240907,AB,1624,9270.406817010004,6059.740317415586,6661.041363049814,8,3,CB,95,0,BB,1,1,1,0,1500.0,0,INTERNET,3.876926969085433,other,1,1,0,0
0,0.8,0.0835858293726731,84,17,30,0.0042002080472256,-1.6640767406738497,AB,1251,6671.552775321225,5778.734531476321,6356.9180936015455,7,9,CB,85,1,BC,0,1,25,0,200.0,0,INTERNET,3.85023063927932,linux,1,1,0,0
0,0.8,0.5822166184373437,-1,29,30,0.0130770796380562,-0.3009550949924244,AD,1657,13893.688712542073,6496.753456128312,6389.969436821283,5,8,CA,129,0,BC,0,1,6,1,500.0,0,INTERNET,6.5453880657003705,linux,1,1,0,0
0,0.8,0.2340504943040835,11,8,50,0.028698237143549,-1.2398494567317948,AB,2472,8918.118280166818,7122.053750217235,5879.788685482213,728,4,CA,261,1,BA,0,1,1,0,1500.0,0,INTERNET,10.130282689897774,windows,1,2,0,0
0,0.1,0.7541906498268508,-1,32,20,0.0111302896171524,6.293673217525541,AA,914,7518.315525227325,5462.385174760544,4392.073210198343,1352,19,CA,106,0,BE,0,1,28,0,200.0,0,INTERNET,0.9545034682190124,windows,1,1,0,0
0,0.2,0.2547346958585965,-1,38,40,0.0191070250230431,24.78122462987624,AA,1776,5473.613021545147,8750.753193138871,4844.800463897725,1605,12,CE,16,1,BE,0,1,1,1,200.0,0,INTERNET,17.802126864186057,windows,1,1,0,0
0,0.7000000000000001,0.3130065244366818,-1,10,20,0.0113098336437609,13.00059974407075,AA,2970,5597.905886186819,5438.176475609497,5904.822648261671,4,18,CB,196,1,BE,0,1,5,0,1000.0,0,INTERNET,1.8082302141678184,other,1,1,0,0
0,0.7000000000000001,0.5743254673332818,-1,32,40,0.0055718312198392,9.74090567881884,AA,995,1002.6425801125228,6769.4525733920045,5975.025359110728,1,7,CB,180,0,BC,0,1,15,1,1500.0,0,INTERNET,14.143404653566176,windows,1,1,0,0
0,0.4,0.9965559153148194,-1,308,60,0.0212399710674336,-1.7566814811068383,AB,2268,7421.903917864825,7779.823621905262,6360.728868945562,1494,2,CD,158,0,BD,1,1,1,0,500.0,0,INTERNET,14.07999558452781,linux,1,1,0,0
0,0.3,0.7242355144503959,-1,119,50,0.0170819774190427,-1.1424921928313678,AD,3046,10108.993392789656,7499.944198723648,6721.550570321553,8,18,CA,212,0,BC,1,1,24,0,1500.0,0,INTERNET,7.4351447169625935,linux,1,1,0,0
0,0.4,0.3677315623092417,-1,50,50,0.0132924442448489,-1.1639883467006504,AC,1046,5508.389965685276,4595.426263859229,6272.729617194394,0,21,CA,210,1,BB,0,1,-1,0,1500.0,0,INTERNET,25.44959130540369,windows,0,1,0,0
0,0.9,0.9957750345168348,-1,60,40,0.0233110196335916,24.010261132062308,AA,1644,10660.350436017008,6378.9505183233705,6700.37316035292,897,7,CA,55,0,BA,0,1,5,0,200.0,0,INTERNET,3.9497661122773735,other,0,1,0,0
0,0.9,0.1154429547940392,54,8,20,21.45814515332495,-0.7452813112099542,AC,1473,7871.299465649214,5579.94627935433,5963.357080139847,0,11,CB,95,0,BA,1,1,-1,1,500.0,0,INTERNET,10.563704706306492,other,0,2,0,0
0,0.1,0.5662501727890246,-1,17,20,0.0261911185733275,10.19945110495996,AA,1284,7248.591722698591,7318.773918075754,5932.3583102374905,7,6,CA,212,1,BC,0,1,20,1,500.0,0,INTERNET,7.045896719724591,windows,1,1,0,0
0,0.7000000000000001,0.6179472044209194,-1,38,30,0.0284075740688925,-1.0073779711314184,AB,1035,3432.4077969574464,7318.147711063737,6493.904748922129,1785,8,CA,151,1,BE,0,1,5,0,200.0,0,INTERNET,5.5177573462288905,linux,1,1,0,0
0,0.1,0.3595352906636364,-1,18,30,0.0029810520303628,15.311765340823111,AA,5368,13122.210599462484,6375.911136281243,6379.816713761945,2,13,CA,31,1,BB,1,0,25,0,200.0,0,INTERNET,6.084434017319034,linux,1,1,0,0
0,0.8,0.8179358081117379,-1,157,20,0.01954872845312,-1.6382409554685649,AD,1208,9693.217603688385,5870.257384894569,6352.870950219782,212,10,CA,87,1,BE,1,0,10,0,200.0,0,INTERNET,2.268044999727245,other,1,1,0,0
0,0.6000000000000001,0.8534842920172097,95,55,20,0.030736823587171,-1.4708174937457548,AD,1336,8811.681896182543,4976.044708699518,5887.463858166263,1,10,CA,78,0,BC,1,1,28,1,500.0,0,INTERNET,4.454800023683318,linux,0,1,0,0
0,0.9,0.8240691236260259,-1,125,30,0.0276829696813103,-1.1492948554430542,AD,1403,7934.766707389133,4210.390071217814,5846.356178276117,14,15,CA,64,0,BC,0,1,25,0,200.0,0,INTERNET,7.223449585311527,other,0,1,0,0
0,0.1,0.5581435017280191,23,35,30,0.002006843566843,-1.3584264513720123,AB,2999,10154.175591934749,6010.783127730769,5899.325938612091,9,17,CA,152,1,BC,0,1,27,0,1500.0,0,INTERNET,5.027955272436432,linux,1,1,0,0
